comment;score;en_com
"
บริการดี ดูแลคนไข้ดี ผลการตรวจรวดเร็ว เครื่องมือทันสมัย แม้คนไข้จะเยอะ ทั้งคุณหมอ คุณพยาบาล ทั้งเจ้าหน้าที่ บริการดีค่ะ ขอชื่นชมค่ะ
";5;Good service, good patient care, fast results Modern tools Even if the patient is a lot, the doctor, the nurse, and the staff, the service is good.
"
เป็นโรงพยาบาลที่ดีที่สุดค่ะ เพื่อคุณภาพชีวิตที่ดีของทุกคนค่ะ
";5;"Is the best hospital For everyone&#39;s good quality of life"
"
คุณหมอ พยาบาลใส่ใจคนไข้ แต่รอคิวนานมากกกก
";4;Doctor, nurse, patient, patient But waiting for a very long queue
"
ให้บริการดีมากครับ
";5;Very good service
"
สอบถามหน่อยครับ พอดีเมื่อประมาณปลายปี 2555 ผมเคยไปใช้บริการแผนกทันกรรมครับ ผ่าฟันคุดไปสองครับ อยากทราบว่า ณ ปัจจุบันนี้ ยังเหมือนเดิมอยู่หรือเปล่า เพราะตอนนั้นที่ไปผ่าฟันครั้งแรก ไปถึงได้ผ่าเลยครับ ไม่ต้องนัดมาใหม่ครับ หรือว่าขึ้นอยู่กับช่วงเวลาครับ การให้บริการของหมอประทับใจมากครับ ผมอยากได้เบอร์แผนกทันตกรรมครับ ผมจะผ่าฟันคุดอีกครับ เพื่อผมจะได้ติดต่อสอบถามครับ ใครทราบช่วยบอกผมหน่อยนะครับ #ขอบคุณครับ
";5;Please ask Just around the end of 2012, I used to use the department of modern medicine. Doing a second tooth cut, would you like to know if it is still the same today? Because at that time that went to cut the teeth first Get to do it. No need to make a new appointment. Or that depends on the time period The service of the doctor is very impressive. I want a dental department number. I will cut the teeth again. So I can contact you Anyone know, please tell me. # Thank you.
"
ดูแลคนไข้ดีมาก ใส่ใจในการรักษา พูดจาไพเราะ ยิ้มแย้มแจ่มใจ แต่มีบ้างบางจุด ที่ไม่ค่อยอธิบายอะไรเท่าไร เพราะบางคนไม่เคยมาเลยไม่รู้ต้องไปตรงใหน ทำอะไรบ้าง แต่ก็เข้าใจ เพราะมีคนไข้เยอะ เจ้าหน้าที่อาจดูแลไม่ทั่วถึง
";4;"Very good patient care Caring for healing, melodious speech, cheerfulness But there are some points That doesn&#39;t explain much Because some people never come to know, do not have to go directly to do anything but understand because there are many patients The staff may not be able to thoroughly care."
"
ถ้าแก้ไขเรื่องที่ตอดรถได้จะดีมากๆ
";3;If correcting the matter, the car can be very good.
"
รู้สึกประทับใจกับการบริการหมอก็เก่งพยาบาลและผู้ช่วยพยาบาลเป็นกันเองมากคะ่รู้สึกชอบมากช่างสมกับคำพูดที่ว่าดูแลคนไข้ด้วยใจจริงๆค่ะ
";5;Was impressed with the service, the doctor was good
"
เซ็งมากเลยนัดมาผ่าตัดตั้งแต่ตุลาคม2557จนวันนี้29มีนาคม2558 นัดมา4-5รอบ แต่กับเลื่อนไปเรื่อยๆ ไม่เจ้าใจเลยจิงๆ มารอทั้งวันตั้งแต่7โมงเช้า จน5โมงเย็นเรียกไปพบกับบอกว่าเตียงเต็มบ้าง มีแต่ห้องพิเศษ หมอไปต่างประเทศ ทำใจค่ะเหนื่อยมากโรงบาลนี้ ไม่ไหวจิงๆนัดไม่เป็นนัด
";1;"Very sick, so he came to surgery from October 2014 until today, March 29, 2015, arranged for 4-5 rounds, but with the advance. Not a heart Come and wait all day from 7 am. Until 5 o&#39;clock in the evening, calling to meet and say that the bed is full Only a special room Doctor went abroad I was very tired. Can&#39;t wait for an appointment."
"
เฉพาะที่ตึกนวมินทร์(ชั้น10) เจ้าหนัาที่พยาบาลรวมทั้งแม่บ้าน. บริการดี.แนะนำคนไข้ดูแล_ห่วงใยดีค่ะ....้
";3;"Only at Nawamin Building (10th floor), the nurse&#39;s staff, including housewives. Good service. Recommend patients to care. Good care ...."
"
คุนหมอพยาบาลอะไรบริการดีพูดดีหมดค่ะ แต่มันมีพนง.หน่วยบริการ(ญ)บางคนนะคะทำนิสัยแย่มากค่ะ พูดจาก้อไม่ดี อยากทราบว่าชอบข่มหรอคะ ถ้าพูดจาแบบนี้ก้อไม่สมควรทำงานด้านบริการนะคะ ค่อนข้างมึอายุแล้วควรพูดจาดีๆหน่อยถ้าหากเขาร้องเรียนกันมากๆอาจจะไม่มีที่ไหนรับทำงานแล้วนะคะ ถ้าปรับปรุงได้ปรับปรุงนะคะ(หากไปอีกครั้งยังทำนิสัยไม่ดีอีกขออนุญาตลงรูปให้คนอื่นดีนะ)
";3;What is the doctor, the nurse, the service, the good, the talk is good But it has a service center. (J) Some people do bad habits. Speak badly Want to know if you like to bother? If talking like this, it is not appropriate to work in the service. Somewhat aged and should say good things. If he makes a lot of complaints, there may be no place to work. If the update is improved (if going again, still doing bad habits again, ask permission to post to others)
"
ห่วยแตกมาก รอแฟ้มชั้น 3 บอกแฟ้มมาชั้น 2 ชั้น 2 บอกแฟ้มมา ชั้นล่าง รอแม่งมา 3 ชม ละ จน รพ จะปิด ยังไม่ได้ตรวจ ระบบการจัดการแย่มาก
";1;Very bad. Wait for the 3rd floor file. Tell the file. 2nd floor, 2nd floor. Tell the file to the ground floor. Wait for 3 hours. Terrible management system
"
โรงพยาบาลเพื้อประชาชน
";4;Public hospital
"
ขอบคุณสำหรับระบบบัตรคิว คนรอเป็นร้อยเครื่องเปิดตีห้าครึ่ง เพื่อ!!! แก้ไขด่วนคับ ครั้งที่2 ใน3เดือน เหมือนเดิมเป๊
";3;Thank you for the queue card system. Hundreds of people waiting for the machine to hit five and a half !!! Quick fix 2 times in 3 months as before.
"
พ่อป่วยเปนไขกระดูกฝ่อหมอในตัวจังหวัดส่งตัวเข้าร.พ.ในกรุงเทพเลยเลือกร.พ.นี้เพราะรักษาฟรีแต่ค่ารักษาเจาะไขกระดูกนั้นแพงมาก900000บาทเลยยังแอบดีใจที่มันฟรี แต่พอรวบรวมญาติที่จะมาเจาะไขกระดูกช่วยพ่อนั้นหมอกลับบอกว่าออกค่าใช้ จ่ายเองทั้งหมดสงสารพ่อตอนนี้ยังไม่ได้รักษาเลยเพาะไม่มีเงิน
";1;The sick father was a bone marrow atrophy in the provincial hospital. He sent himself to the hospital in Bangkok. He chose this hospital because he was free to treat, but the cost of bone marrow penetration was very expensive. 900000 baht. But when collecting relatives to penetrate the bone marrow to help the father, the doctor said that the cost Pay all yourself. Pity. Father, now still not being treated.
"
รถติดดีแล้วฝึกให้ตื่นเช้า
";3;The car is good. Train to wake up early.
"
ผมเป็นเจ้าหน้าที่ รพ.ราชบุรี /ศ.referจุฬาฯ ตอนเวลา 13.20 น.ของวันนี้ เจ้าหน้าที่ผู้หญิงที่รับสายจาก รพ.ราชบุรี ช่วยพูดเพราะๆหน่อยนะครับ ไม่ต้องพูดแดกดันเสียงดัง รู้พวกท่านกำลังยุ่งมาก เอกสารrefer ที่จะส่งไปมันเป็น ผู้หญิงที่ท้องได้ 24 สัปดาห์ + กับท้องแฝดด้วย มีท้องแข็ง ปัสสวะแสบขัด ลูกดิ้น พวกท่านช่วยรับได้มั้ย แล้วก็ช่วยประสานงานด้วยคงไม่ได้เป็นภาระมากมายนะครับ
";1;"I am an officer of the Ratchaburi Hospital / Prof. Chulalongkorn University. At 13.20 hrs., Today, the female staff who pick up the call from Ratchaburi Hospital help to speak because of me. Don&#39;t have to say ironically loudly Knowing that you are very busy. The referral documents that are sent. A woman who has 24 weeks of stomachs + with twin stomachs with stiff breasts. Can you help me get it? And then help coordinate with, probably not a lot of burden"
"
เวรเปลปากหมาค่ะ ควรเอานิสัยแย่ๆกลับไปใช้กับคนที่บ้านนะคะ อย่าเอามาใช้กับคนอื่น อย่าใช้อารมณ์มากกว่าเหตุผล มันทุเรศค่ะ แก่แล้วต้องให้เด็กถอนหงอกมั้ยคะ??
";1;Dog cot Should take bad habits back to the people at home. Do not use it for others. Do not use emotions more than the reason it is broken.
"
คุณแม่ได้รับการส่งตัวมาที่โรงพยาบาลจุฬาจากโรงพยาบาลบางไผ่ ได้มีการนัดตรวจ และเอ็กซเรย์ตับเพื่อตรวจหามะเร็ง คุณหมอท่านที่ตรวจบอกคุณแม่ว่าไม่ต้องใช้ใบส่งตัวให้มาตรวจได้เลยและนัดวันเสร็จสรรพ พอถึงวันนัดตรวจพนักงานที่เคาน์เตอร์บอกว่าถ้าไม่มีใบส่งตัวจะไม่ตรวจให้และให้คุณแม่มาใหม่ สรุปคุณแม่ต้องอดอาหารเสียเวลา อดหลับอดนอนไปรอโดยไม่ได้อะไร ขอความกรุณาทางโรงพยาบาลปรับปรุงเรื่องการบริการ และระบบการทำงาน
";1;"The mother was sent to Chula Hospital from Bang Phai Hospital. Have an appointment And liver x-ray for cancer detection The doctor, who checked the mother, said that he didn&#39;t have to use the delivery certificate to come and check it. On the day of the appointment, the staff at the counter said that if there was no delivery certificate, it would not be checked and given to the new mother. In summary, my mother had to starve for a time. I fell asleep and waited for nothing. Please ask the hospital to improve the service. And working system"
"
ผู้เฒ่าผู้แก่มานั่งรอประตูเปิดเวลา 6โมงเช้าพอประตูเปิดทุกคนวิ่งเพียงเพื่อเอาบัตรที่นัดไปเสียบแต่ไม่ใช่ที่1กับเป็นที่เท่าไรไม่รู้มีบัตรนัดเสียบอยู่แล้วเป็นสิบ. อยากทราบเกิดอะไรขึ้นมานั่งรอตี5 เป็นญาติคนไข้ค่ะแก่วิ่งไม่ได้ ผู้ใหญ่ของโรงบาลลองไปดูตอน6โมงเช้าซิค่ะว่าเค้าวิ่งเหมือนหนีตายกันจริงๆ5555วิ่งไปเสียบบัตรค่ะ
";4;"The elders come to sit and wait for the door to open. 6 o&#39;clock in the morning, when the door is open, everyone runs, just to take the card that is set to be plugged in, but not the 1st place and where it is. Want to know what happened to sit and wait 5? Is a relative of a patient, old, can&#39;t run The adult of the hospital tried to see it at 6 o&#39;clock in the morning. He said that he actually ran like a dead man."
"
พยาบาลพูดเพราะมากเลยครับ..หมอก็พูดจาไพเราะอธิบายเข้าใจง่ายตนป่วยอยู่ใกล้ก็มีกำลังใจ
";5;The nurse said because he was very much .. The doctor spoke fluently, explained easily
"
พาลูกมารักษาตัวตั้งแต่ 4 พย 47 ตอนนั้นหมอบอกว่า เขาจะอยู่กับเราได้อีกไม่เกิน 3 อาทิตย์ รู้สึกมืดมนไปหมด ตอบหมอไปว่า ผมสู้ ลูกผมก้อสู้ ผมมีเงินเก็บอยู่ก้อนหนึ่ง ผมยกลูกให้คุณหมอเลยครับ จากวันนั้นจนถึงวันนี้ ลูกผมยังแข็งแรง ใช้ขีวิตได้อย่างปกติ ปีหน้าจบป.ตรีที่เกษตรศาสตร์ฯแล้ว อยากบอกทุกคนว่าอดทนหน่อยครับ หมอที่นี่เก่งมากๆ เครื่องมือแพทย์ทันสมัยไม่แพ้เอกชนหรอกครับ ค่ารักษาถูกกว่ามากและมีการช่วยเหลือด้านอื่นๆอีก ปัญหาเรื่องคน พบอยู่ทุกที่ ใจเย็นๆครับ มาถึงที่นี่แล้วญาติเราได้รับการรักษาที่ดีแน่ๆ.
";4;"Take the child to heal from 4 May 47. At that time the doctor said He will be with us for no more than 3 weeks. Feeling gloomy. Reply to the doctor. That I fight with my children. I gave my child a doctor. From that day until today My baby is still strong. Can use normal life Next year, Bachelor&#39;s degree at Kasetsart University Want to tell everyone that it is patient The doctors here are very good. Modern medical equipment, not private. The treatment fee is much cheaper and there is more help. The problem of people found everywhere, calmly. Arriving here, our relatives have received good treatment."
"
แย่มากกก บุคคลากรไม่มีคุณภาพ ควรพัฒนาอย่างมาก ควรมาตรวจสอบหมอ กับพยาบาลว่าการกระทำที่ทำกับคนไข้เป็นยังไง ไม่ใช่สนใจแต่ขยายอาคาร
";1;Terrible, poor staff, no quality. Should develop greatly Should come to check the doctor With the nurse how the actions done with the patients Not interested but expanding the building
"
ดีคะ แต่ที่จอดรถน้อยไปนิด
";5;Good, but the car park is a little less.
"
สาธุดีเยี่ยมครับ
";5;Excellent amulet
"
ตรวจละเอียดเป็นขั้นเป็นตอนดีค่ะ เจ้าหน้าที่ก็พูดจาไพเราะขึ้นกว่าเมื่อก่อน แต่เวลานัด มีคิวลัดเยอะไปนิดนะคะ พอหลังจากกลับบ้าน ก็มักมีของแถม คือไข้ หรือหวัด และไอจาม ตามกลับด้วยอ่ะ
";4;Checking is a good step. The staff spoke more fluently than before, but when the appointment had a lot of short queues After returning home I usually have free stuff like fever or cold, and coughing with sneezing.
"
ฉันว่าเป็นโรงพยาบาลดีระดับหนึงเท่าเคยผ่านมาแต่ยังไม่เคยใช้บริการเคยมาเฝ้าคุณแม่และพี่เขยนอนโรงบาล คุณหมอและพยาบาลอัทยาสัยดีมาก นี้คือความคิดเห็นของคน ต จ ว ค่ะ
";4;"I think it is one of the best hospitals I&#39;ve ever had but never used to have services to come to my mother and brother in law. The doctor and Atyaasai nurse are very good. This is the opinion of the people."
"
รู้สึก แย่ ค่ะ
";1;Feel bad
"
ผ่าคลอดฉุกเฉินเมื่อต.คที่ผ่านมาค่ะพักห้องธรรมดาชั้น5รู้สึกตัดสินใจผิดมากที่เลือกคลอดที่นี่การดูแลของพยาบาลชั้น5แย่มากๆหลายๆอย่างเลยจริงๆ พยาบาลห้องเด็กก็พูดจาไม่ดีเลย ทั้งที่เราคลอดก็ใช้เงินสดค่าผ่า17,800 แถมผ่าแนวตั้งอีกโบราณมากแผลไม่สวยเลยพอวันกลับบ้านหน้าตึกไม่มีแท็กซี่บอกร.ป.ภเขาก็บอกให้เดินออกไปเรียกรถเองคือเดินไกลมากๆ
";2;"Emergency emergency surgery at the end of the previous period. Stay in the 5th floor of the normal room. It feels very wrong to choose to give birth here. Nursing care of the 5th floor is really bad. The nurses in the children&#39;s room did not speak well. Both we gave birth to 17,800 cash. Free from other vertical cuts, the wound is not beautiful at all. On the day of returning home, the front of the building does not have a taxi. He told the hospital. He told me to walk out and call the car itself."
"
สถานที่เงีนบสงบน่าอนุรักษ์ไว้ค่ะ
";5;The place is quiet, conserved.
"
ห้องน้ำตึกภปรชั้นสามเหม็นมากกระดาษก็ไม่มีกรุณปรับปรุงด้วยค่ะ
";1;Toilet building, third floor, very stinky, no paper, please improve.
"
ยังไม่เคยรับบริการ เนื่องจากการเดินทางไม่สะดวก แต่ได้ชมรายการครบรอบ 100 ปี โรงพยาบาลจุฬาลงกรณ์ ได้รับทราบถึงการพัฒนาทางการแพทย์และอุปกรณ์การแพทย์ ที่ทันสมัยมาก
";5;Have never received service Due to inconvenient travel But watched the 100th anniversary program of Chulalongkorn Hospital Acknowledged the development of medical and medical devices Very modern
"
รู้สึกประทับใจมากๆๆๆๆดีมากค่ะทั้งอาจารย์หมอและคุณหมอรักษาดีมากค่ะดูแลคนไข้ตลอดนัดติดตามตลอดและโทรถามคนไข้ขอขอบคุณอาจารย์หมอและคุณหมอทุกๆคนค่ะที่ได้รักษาสามีของนู๋มาตลอดค่ะสามีรักษาโรคมะเร็งเม็ดเลือดขาวอยู่ที่ร.พจุฬาลงกรณ์ค่ะ
";5;Very impressed, very well There is leukemia treatment at Chulalongkorn University.
"
เป็นโรงพยาบาลที่รักษาตัวผมเองเมื่อครังป่วยเป็นมะเร็ง..รักษาดีมากๆครับดูแลเอาใจใส่เราตั่งแต่พยาบาลจนถึงหมอผู้ตรวจร่างกายวิเคราะห์วินิจฉัยทางของโรคได้แม่นมากและลงมือรักษา.จนกระทั้งทุกวันนี้ผมหายป่วยแล้วครับขอบคุณเจ้าหน้าที่ผู้ทำการรักษาทุกๆทานครับขอบคุณจากใจจริงชื่อของผม.นาย.ทฤษฎี.สาริกภูติ """"อนุญาตให้แชร์หรือโพสให้ผู้อื่นรับทราบได้ครับ""""
";5;"It is a hospital that treats myself when it is cancerous .. Maintain very well, take care of us, but the nurse until the doctor who examines the body, analyzes the diagnosis of the disease very accurately and treats it. Thank you. Thank you to the staff who treated every meal. Thank you. From my heart, my name. Mr. Theory. Sarik Bhuti &quot;&quot; Allow sharing or posting for others to acknowledge. &quot;&quot;"
"
คุณหมอทุกท่านเก่งและ ให้คำเเนะนำดีค่ะ ใจดีด้วย
";4;Every doctor is good and Give good advice
"
วันนี้มาหาหมอที่โรงพยาบาล ระบบการทำงานแย่มากเลยค่ะ มานั่งรอตั้งแต่7โมงถึง10โมง ถามพยาบาล พยาบาลบอกไม่มีแฟ้ม แฟ้มยู่ชั้นหก มาชั้นหกบแกแฟ้มยังไม่ส่งมา ลงมาถามแฟ้มประวัติชั้นล่าง ชั้นล่างบอกพึ่งส่งแฟ้มมาตอน9.45 แต่บัตรนำทำนัดมาเป็นเดือนและในบัตรนัดบอกเวลา7.30-8.30น แต่แฟ้มบัตรส่งมา9.45 นี้ทำงานเป็นระบไมค่ะะถามหน่อยค่ะ แล้วถามพยาบาลก็พูดจ้าแย่มาก พนักงานชั้น6ตึก ภปร พูดจาแย่มากค่ะ ถ้ามีพนักงานพูดจาแย่ขนาดนี้จิตใจคนไข้แย่นะค่ะ ช่วยพาพนักงานไปอบรมหน่อยนะค่ะเรื่องการพูดจากะคนไข้อ่ะค่ะ
";1;"Today come to the doctor at the hospital. The working system is very bad. Came to sit and wait from 7 o&#39;clock to 10 o&#39;clock. Sixth floor file Come to the sixth floor, the file has not been sent Come down to ask the history file downstairs The lower floor tells me to send the file at 9.45. But the ticket is made for a month and in the appointment card at 7:30 am - 8:30 pm But the card file sent 9.45 This works as a question. Then asked the nurse to speak very badly 6th floor staff, Phrapa building, talking very badly If there is a staff that speaks badly to this, the patient&#39;s heart is bad. Please take the staff to train me about the patient&#39;s talk."
"
พ่อกูเป็นไข้หนาวเค้าขอผ้าห่ม พวกมึงนี่แม่งใจดำ ก็แค่ผ้าห่ม มึงบอกห่มผ้าแล้วไข้จะไม่ระบายแล้วเสือกทำท่าไม่พอใจ ไล่กูอย่างกะหมูกะหมา กูอุตส่าขอดีๆนะ ทำงานกันแบบนี้ รอให้เป็นญาติพวกมึงบ้างแล้วกัน ถึงว่าแม่งห้ามถ่ายรูป เพราะทำงานงี้ไงเค้าถึงถ่ายไปลงยูไลค์ กูป่วยตายแค่ใหนก็อย่าพากูมาที่นี่นะ มีวิชาชีพช่วยคนแต่เสือกกวนส้นตีน ขอระบายหน่อย ใครเคยมาคงรู้
";1;"Father Ku is a cold fever. He asks for a blanket. You guys, my mother, are black, but just a blanket, you tell me to cover the cloth, and the fever will not drain, and I feel dissatisfied. Chase me like a pig, a dog Gustavs. Good request. Work like this Waiting for them to be your relatives. Even though she was not able to take pictures Because of work I&#39;m just dead. Don&#39;t take me here. There is a profession to help people, but it is difficult to stir up the heel."
"
สุดยอดเลยค่ะ เพราะเรื่องบริการที่ต้อนนี้ปรับปรุงดีมากค่ะ
";5;Great, because the service is very good.
"
ชอบบุคลากรที่นี่มาก อดทน ใจเย็น สมกับเป็นคนของประชาชนจริงๆ..นะคะ
";5;Like the people here, very patient and calm, as well as the people of the real people ..
"
เจ้าหน้าที่ดูแลตึก ภปร. วันที่ 23 กค 58 ผู้หญิง ที่อายุเยอะๆหน่อย แย่มากค่ะ เข็นรถคุณพ่อไปในลิฟท์ แล้วบอกญาตห้ามเข้าให้ไปรอหน้าลิฟท์ชั้น 3 ปรากฎว่าพอไปรอ ไม่มีค่ะ รถเข็นคุณพ่อหาย วิ่งหากันอยู่หลายชั้น ปรากฎว่าโดนเอาไปทิ้งไว้ชั้น 1 คืออะไรคะ!!!
";1;Personnel in the building of the Phor Phor. Day 23, 58. A very old woman. Very bad. Took the father car in the elevator. And told me to not be allowed to wait for the elevator on the 3rd floor. Ran for several floors It turns out that I was left to the 1st floor. What is it !!!
"
อาจารย์หมอธนาพงษ์ เก่งและยอดเยี่ยมมากมากค่ะ (คลินิกพิเศษ จักษูุกรรม)
";5;Ajarn Thanapong Very good and excellent (Special Clinic, Chakkrit)
"
ทำใจไปแล้วว่าต้องรอนาน แต่ไม่เป็นไรค่ะถูกใจหมอชาลา แผนกเวชศาสตร์ฟี้นฟูเข้าใจคนไข้ดีจริงๆ หายเหนื่อย
";5;"Already satisfied that he had to wait a long time But it&#39;s okay. Like Dr. Chala Few medicine department understands that patients are really good."
"
ดีมาก แยกโรคเฉพาะทางดีครับ
";5;Very good. Separate the disease well.
"
เคยได้สัมผัสกับการประทับใจอยู่ ช่วงหนึ่ง ครั้งที่ลูกสาวไปคลอด แต่ลืมหน้าตาเจ้าหน้าที่คนนั้นไป แล้ว
";3;"Had been exposed to the impression that the daughter had been born But forgot that officer&#39;s face"
"
เป็นคนไข้โรงพยาบาลนี้มานาน30กว่าปี รู้สึกขอบคุณสถานที่และบุคลากรทุกภาคส่วน ถึงแม้จะต้องอดทนรอสูงทุกครั้งเพราะเป็นขั้นตอน
";3;Is a patient of this hospital for over 30 years Thank you to all places and personnel. Even though having to wait patiently every time because it is a step
"
ไว้ใจใช้บริการมา20กว่าปีแล้วคะแต่การเจอะเลือดคิวยาวมากรอนานโดยเฉพาะชั้น4แต่โดยรวมดีมากคะ
";5;Trusting to use the service for over 20 years, but the blood queue is very long, waiting for a long time, especially the 4th floor, but overall is very good.
"
คุณหมอเก่งคะ
";5;The doctor is good.
"
สถานที่หรือชื่อเสียง ดีอยู่แล้วแต่ทำไมการรักษาไม่ได้เรื่องเท่าไหร่ในการรักษา
";2;"Place or reputation Good, but why the treatment doesn&#39;t matter much in the treatment"
"
ดีเยี่ยม ทุกอย่างคุณหมอ พยาบาลน่ารักมาก ไปคลอดลูกสาว ที่ร.พ ตอนนั้นอายุ28ปี ตอนนี้ลูกสาวอายุ14แล้วค่ะ
";5;Excellent, everything, doctor The nurses were very cute and went to give birth to their daughters at the age of 28 years old. Now my daughter is 14 years old.
"
ชอบค่ะ ของเค้าดีจริง
";5;Like him, his real good.
"
ห่วยไงครับเรื่องระบบการบริหารงานโดยเฉพาะห้องแฟ้มประวัติ แค่จะทำเรื่องขอแฟ้มไปตึกที่ตรวจ ผ่านไป 2 ชั่วโมงเรียกคิวได้ 10 คน เปลี่ยนระบบเถอะครับ
";1;How bad about the administration system, especially the profile room. Just make a request for the file to go to the building that has been checked for 2 hours. Get 10 queues. Change the system.
"
ไม่อยากมาอีกนะแม่หายแล้ว แข็งแรงดี ไม่มีโลกอีกแล้ว
";4;"Don&#39;t want to come again"
"
นัด 10:30 น. ได้ตรวจ 12:00 น. สั่งให้ไปเอ็กซเรย์ ตอนเที่ยง ลงไปถึง ห้องเอ็กซเรย์ปิดหมดแล้ว ให้มาใหม่พรุ่งนี้ เดินทางมาจากต่างจังหวัดเสียเวลา เสียค่าเดินทาง ไม่ได้อะไรเลย บริหารงานเป็นไหมอ่ะ หมอตรวจได้ชั่วโมงละกี่คนไม่รู้เหรอ รับนัดคนไข้ให้มันพอดีคนได้ไหม เผื่อเวลาให้คนไข้ไปเอ็กซเรย์ด้วยได้ไหม
";1;Appointment 10:30 pm. Check out. 12:00 pm. Ordered to go to the x-ray at noon and go down to the x-ray room. Make new tomorrow Travel from the provinces, waste time Lose travel Nothing Can you manage the job? How many hours does the doctor check? Can I get an appointment for the patient to fit the person? Can you spend time with patients to X-ray?
"
เคยไปรักษาตัวทีานั่นเขสดูแลดีมากๆๆๆๆ
";4;Used to heal that
"
เป็นโรงพยาบาลที่แย่ที่สุดเท่าที่เคยเจอมาพยาบาลไม่ใส่ใจอะไรเรย
";1;"It&#39;s the worst hospital I&#39;ve ever encountered. Nurses don&#39;t care about anything."
"
คืนนี้ต้องเดินทางไปโรงพบาลจุฬาลงกรณ์ ครับ เบื่อก็ต้อง
";1;Tonight must travel to Chulalongkorn Hospital
"
มีบริการการแก้หมันมั้ยคะพอดีสนใจอ่ะค่ะ ค่าใช้จ่ายแพงมั้ยคะ
";3;Is there a sterile cure service? Fit. Interested in. Is the cost expensive?
"
ช้าหน่อยแต่ก็okค่ะ
";5;Slow but ok.
"
เวลาฉุกเฉินติดต่อที่เบอร์ข้างถุงยาไม่มีคน รับสาย กดอื่นๆอะไรก็แล้ว แก้ไขด่วนกรณีคนป่วนฉุกเฉินไปถึงโรงบาลควรมีหมอพร้อมไม่ใช่คนป่วยต้องรอหมอ (ลูกปวดท้องมากๆร้องไห้จนตัวง้อ พยาบาลบอกว่าหมอเด็กไม่รู้ไปไหน โทรตามแล้ว ไปตามแล้ว ให้รอก่อนคะ)การบริการดีพร้อม แต่ควรมีหมอพร้อมเช่นกัน
";4;"When emergency contact, the number on the side of the drug bag is not answered by the other person. Quick fix in case of emergency turbulence to the hospital should have a doctor ready, not a patient. (The child has a lot of abdominal pain, crying until he is reconciled The nurse said that the child doctor didn&#39;t know where to go, then followed and then wait.) Service is good. But should have a doctor ready as well"
"
ที่จอดรถแพงอะ...แร้วเก็บเพื่อ?????................
";4;Parking lot is expensive ... keep it for ????? ................
"
ดีมากครับ
";5;Very good
"
อยากถามว่าฝากท้องเสียค่าใช่จ่ายเท่ารัยคะ
";5;I want to ask if I have to pay for the expenses.
"
ปรับปรุงการเรียกคิวหน่อย
";1;Improve call queue
"
บางคลีนิคมีบ้างเจ้าหน้าที่อารมย์บ่จอยเข้าใจอะนะว่า คนไข้เยอะมากๆแต่เดียวนี้ขยายสถานที่.ภปร ให้มีร้านอาหารสะดวก
";5;Some clinics have some officials. A lot of patients, but this one, expanded the place. To have a convenient restaurant
"
การมาหาหมอแต่ครั้ง ถึงจะมีบัตรนัดแล้วก็ต้องมายื่นบัตรแต่เช้าเพื่อที่จะได้รับการรักษาที่รวดเร็วแข่งกับเวลา
";4;Coming to the doctor once Until having an appointment card, then have to submit the card in the morning in order to receive quick treatment, race against time
"
คลอดน้องดูแลดีมาก
";4;Very good maternity care
"
บริการดีคุณหมอเก่งแต่รอนานค่ะ
";5;Good service, Dr. Keng, but waiting for a long time
"
ไปใช้บริการ รพ.ใหนก็ไม่ถูกใจเหมือน รพ.นี้เลย แต่คนเยอะมาก บางทีก็ลัดคิวกันเลยต้องหงุดหงิดเลยทีเดียว
";5;Going to use the hospital is not like this hospital, but a lot of people, sometimes queuing, must be frustrated.
